X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,Ya,Yb,Yc 
88.75,Fork ,28,2.7,4,78,64,0,0,0,11,9,0,0,0,0
85,Fork ,27,3.66966316,8.372282851,59.08644647,68.63511358,0,0,0,10.88764137,9,1,0,1,1
74.25,Spoon ,28,5.2,2,69,22,0,0,0,11,9,1,1,1,1
82.75,Fork ,28,3.276537916,7.148984284,66.08372933,70.76717269,0,0,0,21,9,1,1,1,1
80.25,Spoon ,27.5182529,3.490779802,5.730947481,44.34300622,38.12452887,0,0,0,9,9,1,1,1,1
82.75,Fork ,28,3,6,44.9,51.38,0,0,0,14,9,1,1,1,1
80,Spoon ,35,4.20706279,6.526044544,49.59103272,38.78841619,0,0,0,9,9,1,1,1,1
79,Spoon ,27.02103664,2.1,5.711220308,40,35,0,0,0,15,9,1,1,1,1
96.25,Spoon ,31,4.3,4.444030575,70,2.7,0,0,0,38,9,1,1,1,1
94.25,Spoon ,28,5.8,2,38.9,13.56,0,0,0,8,9,1,1,1,1
83.5,Fork ,30,0.5,5,97,15,0,0,0,31,9,1,1,1,1
79.25,Spoon ,30,5.5,5.14789427,47.18438106,32.82544036,0,0,0,20,9,1,1,1,1
105,Fork ,28.29186761,3.0988011,6.028302883,60.46406398,77.60157326,0,0,0,3,9,1,0,1,1
90.75,Fork ,28,3.186189776,6.369985745,59.61478316,59.54575945,0,0,0,11.16390489,9,1,1,1,1
80.75,Fork ,26,2.36,8.5,81.8,118,0,0,0,0,9,1,1,1,1
87.75,Spoon ,25,2.3,5,48,4,0,0,0,12.03812164,9,0,0,0,0
92.25,Spoon ,27,3.178768555,4.962186718,43.63678497,24.07154716,0,0,0,9,9,0,0,0,0
83.25,Spoon ,28,1.5,2,28,5,0,0,0,21,9,1,1,1,1
89.75,Spoon ,23,3.41,4,7.2,5.65,0,0,0,6,9,0,0,0,0
89.25,Spoon ,38,3.4,1,52,7,0,0,0,6,9,0,0,0,0
105,Spoon ,27.9783613,4.7,12,41,30,0,0,0,5.612844858,9,1,1,1,1
92.5,Fork ,28.51591024,3.342962086,6.214156423,65.05349857,73.62269667,0,0,0,0,9,1,1,1,1
80,Spoon ,27.97892576,3.059842677,4.326092245,39.23524822,30.19508174,0,0,0,18.91333618,9,1,1,1,1
73.75,Spoon ,27.82570498,3.859227073,2.826934102,24.05242896,7.322712898,0,0,0,18.28737788,9,1,1,1,1
89.5,Spoon ,30,2.1,6,79,6,0,0,0,14,9,1,1,1,1
77,Spoon ,28.89845687,7.8,2,23,29,0,0,0,12.2509493,9,0,0,0,0
86.5,Spoon ,35,5,1,43,11.6,0,2,4,14,9,0,0,0,0
85,Spoon ,30,4.4,2,45,10.5,0,0,0,22,9,1,1,1,1
95,Spoon ,28.1710248,3.343317418,3.178785073,43.79293308,21.0443504,0,0,0,11,9,0,0,0,0
90.5,Spoon ,28,3.229028745,4.561003476,45.13720387,28.32940369,0,0,0,17.17561535,9,1,1,1,1
93,Spoon ,29.75440184,4.3,4,55,5,0,0,0,30,9,1,1,1,1
85.5,Fork ,28,5,8,74,111,0,0,0,9,9,1,1,1,1
85.75,Fork ,28.18496552,6.6,1.5,82,78,0,0,0,4,1.9,0,0,0,0
94.75,Spoon ,30,2.2,3,63.3,156.25,0,0,0,24,9,0,0,0,0
89.5,Spoon ,28.7131235,4,3,29.5,5.7,0,0,0,0,9,1,1,1,1
81.75,Fork ,31,2.2,5.625949433,56.91256219,23.7,0,0,0,20,9,1,1,1,1
95,Fork ,34,3.4,7,50.5,64,0,0,0,26,9,1,0,1,1
99.5,Fork ,28,3.2,4,58,51.75,0,0,0,20,9,1,1,1,1
76.75,Spoon ,29.69607181,4.3,5,67,20.8,0,0,0,15,9,1,1,1,1
95,Fork ,29.35814742,4.5,7.8,76,126,0,0,0,30,9,1,1,1,1
106.25,Spoon ,26,4.34,5,70,64,0,0,0,3.655612751,9,1,1,1,1
99.5,Fork ,25,4.507584266,66.56,63.22552387,64,0,0,0,21,9,0,0,0,0
87.25,Spoon ,28.12870408,3,4,35,21.5,0,0,0,14.87572074,9,1,1,1,1
85.5,Spoon ,28,3.4,1,46,1.3,0,0,0,26,9,1,1,1,1
104.5,Spoon ,28.30293242,4,2,43,53,0,0,0,7.100500371,9,0,0,0,0
100,Spoon ,28,2.8,2,55,15.8,0,0,0,10,9,1,1,1,1
77,Spoon ,28,3.5,6,27.5,37,0,0,0,23,9,1,1,1,1
100.75,Spoon ,30,5.7,3,85.3,161.76,0,0,0,25,9,0,0,0,0
111.25,Fork ,28,4,5,60,143,0,0,0,1.264886735,9,1,1,1,1
76.75,Fork ,26,6.4,6,35,82,0,0,0,8,9,1,1,1,1
87.5,Fork ,31.43986917,4,5,87.5,39.25,0,0,0,22,9,0,0,0,0
91.5,Spoon ,28,2,3.608137201,35.6432392,14.62847672,0,0,0,4,9,1,1,1,1
80,Spoon ,24,6.81,3.5,27.6,9.43,0,0,0,9,9,1,1,1,1
98,Fork ,33.24576602,4.5,6,66.79,168.6,0,0,0,0,9,0,0,0,0
79.5,Spoon ,27.57365902,1,3,32,19,0,0,0,14.4550699,9,0,0,0,0
88,Fork ,27,5.32,7,54,35,0,0,0,8,9,0,0,0,0
93.75,Fork ,28.47442965,3.217088037,6.423496594,65.41655046,75.14833706,0,0,0,19,9,1,1,1,1
70.75,Spoon ,28,0.3,4.5648247,29.25282975,0.7,0,0,0,22.16338974,9,1,1,1,1
82.5,Fork ,28.12958456,3.537779404,5,68.251564,67,0,0,0,14.98060307,9,1,1,1,1
79.25,Fork ,30.94766581,4.37,5,49,37,0,0,0,24,9,1,1,1,1
95,Fork ,28,3.437743296,6.974344733,59.90914296,67.98599087,0,0,0,12.0801474,9,1,0,1,1
92.25,Fork ,33.60057772,4.23205051,7,73,56,0,0,0,24,9,1,1,1,1
79.5,Fork ,28,3.199091463,7.46619194,62.70113428,71.29034816,0,0,0,12,9,1,1,1,1
83.5,Fork ,35,4.9,2,74.5,80,0,0,0,8,9,1,1,1,1
81.75,Fork ,38,4,5,44,132,0,0,0,20,9,1,1,1,1
95.5,Fork ,31.25328239,2.5,7,61,6,0,0,0,32,9,1,1,1,1
84.75,Fork ,26,3,4,65,36,0,0,0,10,9,1,0,1,1
91,Fork ,28.86139351,2,3,25,43.7,1,1,3,11,9.6,1,0,1,1
80.5,Fork ,29,2.9,8,50,78.8,0,0,0,30,9,0,0,0,0
70.75,Fork ,33.6553488,5.6,5,59,51,0,0,0,60,9,1,1,1,1
103,Fork ,25,5.2,5,57.5,69.83,0,0,0,2.266691066,9,1,1,1,1
93.25,Fork ,27.66071713,4,4,55,50,0,0,0,9,9,0,0,0,0
96.75,Spoon ,30,3.457490205,4.17083979,38.57303002,20.43788486,0,0,0,14,9,0,0,0,0
97.25,Spoon ,30.89283095,0.5,6.367133459,16,2.5,0,0,0,43,9,1,0,1,1
74.25,Spoon ,27,3.224495453,4.553344958,33.0906928,19.04370136,0,0,0,16,9,1,0,0,1
75.5,Spoon ,29.05289907,3.97546891,7.661543312,48.53615309,41.54012595,0,0,0,0,9,1,0,0,1
68.5,Spoon ,35,2.6,7.289768828,39.44475563,0.26,0,0,0,39,9,1,1,1,1
98.75,Fork ,28,3.8,3,62,41.2,0,0,0,8,9,1,1,1,1
79,Spoon ,25,2.1,3,70,15,0,0,0,11.44601455,9,1,1,1,1
88.5,Spoon ,28,3.24874053,4.061453885,33.78038494,13.85608299,0,0,0,5,9,1,1,1,1
77,Spoon ,60,4.6,2.5,59.3,23.6,0,0,0,43,9,1,1,1,1
87,Spoon ,27,2.871309148,5.597313221,36.46392517,24.504183,0,0,0,16.18131465,9,1,1,1,1
71.25,Spoon ,28,5,4,29,3.6,0,0,0,19.28298599,9,0,0,0,0
79.5,Spoon ,28.29670957,2.2,6,64,60,0,0,0,14.5985972,9,1,1,1,1
80.25,Spoon ,28,8.93,10.5,22.9,59.8,0,0,0,0,9,1,1,1,1
84.25,Spoon ,28,8.93,10.5,22.9,59.8,0,0,0,0,6.3,1,1,1,1
79.5,Spoon ,28,7.3,5.127974608,47.6,21,0,0,0,11.99728088,9,1,1,1,1
87,Spoon ,25,3.153258265,4.66240035,42.23726455,24.82812287,0,0,0,9,9,1,1,1,1
79.25,Fork ,28,3.238977377,6.718457478,65.91181176,73.31829367,0,0,0,16.50628009,9,1,1,1,1
77.75,Spoon ,25,2.5,0.5,48,20.4,0,0,0,18,9,0,0,0,0
90.5,Spoon ,28.79910246,5.17,3.5,45.2,27.43,0,0,0,0,9,1,1,1,1
96.25,Spoon ,28.86661981,1.5,0.8,21,28,0,0,0,13,11.2,0,0,0,0
88,Spoon ,29,3.151637307,7.193052014,47.83940367,35.89788255,0,0,0,19,9,0,0,0,0
74.5,Fork ,28,3.5,2,62,47,0,0,0,22,9,1,1,1,1
87.75,Fork ,29,4.4,8,50,58.9,0,0,0,10,9,1,0,1,1
90.25,Spoon ,30,4.4,8,48,58.9,0,0,3,0,9,1,0,1,1
93.75,Spoon ,28.07819268,3.866902199,2.887847702,32.58973799,9.975083623,0,0,0,8,9,1,1,1,1
110,Spoon ,29,2.43,4,56,8.4,0,0,1,10,9.5,1,0,1,1
87,Fork ,26,3.186656868,7.527947588,61.54037324,75.66090173,0,0,0,10.47897026,9,1,1,1,1
83.25,Spoon ,28,3.402076107,4.887266089,41.75636535,39.37205847,0,0,0,21,9,1,1,1,1
93.5,Fork ,27.66710658,3.63319045,5.814775568,61.46423605,70.6492181,0,0,0,7.243637699,9,0,0,0,0
65.25,Fork ,28.04796541,3.478482455,12.3590809,57.66333513,78.39725887,0,0,0,10.85281383,9,1,0,1,1
91.25,Spoon ,27.84710455,2.973040114,3.282970458,38.32517743,16.02851745,0,0,0,7.980769378,9,1,1,1,1
82.25,Spoon ,38,2.1,4,39,1.47,0,0,0,45,9,1,1,1,1
78.75,Fork ,28,3,5,48,32.4,0,0,0,54,9,1,1,1,1
87,Fork ,26.63419806,2.9,12,47,68,0,0,0,7,9,1,1,1,1
91.5,Spoon ,24,3.52251348,5.58144525,42.51917687,38.81378198,0,0,0,14.79103204,9,1,1,1,1
109.25,Spoon ,28.25421788,1.9,2,56,29.1,0,0,0,4.376145136,9,1,1,1,1
110.25,Spoon ,28.37500688,2.783232372,5.764467252,59.38690192,81.71983661,0,0,0,0,9,1,1,1,1
82.25,Fork ,29,2,15,68,101,0,0,0,13.38959678,9,1,1,1,1
67.5,Spoon ,30.45933467,4.017150015,4,73,4.3,0,0,0,7,9,1,1,1,1
67.5,Spoon ,30.45933467,4.017150015,4,73,4.3,0,0,0,7,2.6,1,1,1,1
99.25,Spoon ,28.61776896,2.4,4,65,3.5,0,0,0,26,9,0,0,0,0
98.5,Spoon ,28,3,1,28,1.25,0,0,0,8.005236315,9,0,0,0,0
93.25,Fork ,28.00152406,2.792168571,5.296983833,62.14901314,82.4849979,0,2,2,18,9,1,0,1,1
70.75,Fork ,35,3.413413204,6.20592037,59.89537128,78.90373462,0,0,0,48,9,1,1,1,1
100,Fork ,28,4,8,59,45,0,0,0,24,9,1,1,1,1
94.5,Fork ,27,3.916339435,7.751463932,61.69887823,65.50658679,0,0,0,12.62758933,9,1,1,1,1
86,Spoon ,28,3,4,70,38,0,0,0,11.91893513,9,0,0,0,0
76.25,Spoon ,31.64178675,3.4,6.53240645,53,123,0,0,0,0,41.68,1,1,1,1
90,Fork ,28,3,9.6,46,30,0,0,0,12.50724394,9,1,1,1,1
82.25,Spoon ,28.05950016,5.6,2.978882555,34.26749389,11.19906918,0,0,0,14.01797917,9,1,1,1,1
69,Spoon ,28.80704621,3.266766634,2,69,12,0,0,0,16,9,1,1,1,1
70,Fork ,36.30611274,6.3,1,52,63,0,0,0,40,9,1,1,1,1
91.25,Spoon ,28,2.6,2,70,57,0,0,0,15,9,1,1,1,1
81.25,Fork ,28,5.1,3,75,33,0,0,0,16,9,1,1,1,1
93.25,Spoon ,29,2.8,1,68.02,6,0,0,0,13.66758734,9,1,1,1,1
82.75,Fork ,28.40970474,3.017857945,6.089642801,63.28320773,65.7764823,0,0,0,17,9,1,0,1,1
90.25,Fork ,28,2.859894667,5.198456349,60.87691912,90.81998694,1,1,4,11,5.7,1,0,1,1
94,Spoon ,27.52950515,4.5,35,35.68828485,13.5,0,0,0,10.05252794,9,0,0,0,0
79,Spoon ,24,2,10,89,62.7,0,0,0,12,9,0,0,0,0
84,Fork ,27,4.5,3,65,71,0,0,0,2,9,1,1,1,1
79.5,Spoon ,28.06693591,2.681416733,4.519879389,39.76368255,27.62623301,0,0,0,18.2855342,9,1,1,1,1
91.5,Spoon ,28.09618103,3.166855434,6.113454989,48.98090349,44.38519581,0,0,0,11.5759364,9,1,0,1,1
72.75,Fork ,28,1.4,4,68,6,0,0,0,18,9,1,1,1,1
92.5,Fork ,30,2.5,5,60,72.2,0,0,0,5,9,1,1,1,1
92.25,Spoon ,28,3.2,2.941642757,28,1.4,0,0,0,9,9,1,0,1,1
75.5,Spoon ,28,5.1,2.949552129,3,10,0,0,0,18.31596329,9,1,1,1,1
75,Spoon ,28,2.601455574,5.003163282,38.27974849,21.2254765,0,0,0,17.20589852,9,0,0,0,0
81.25,Spoon ,28.14323677,2.581991845,4.175025505,37.52087829,25.53368755,0,0,0,20.11782932,9,1,1,1,1
79.25,Spoon ,28,2,4,40,8,0,0,0,10,9,1,1,1,1
78.25,Fork ,27.59365749,3,6,55,96.6,0,0,0,11.71397477,9,1,1,1,1
110.75,Spoon ,29,3.1,4,72,45.2,0,0,0,2.943963982,9,1,1,1,1
72.25,Spoon ,29.073264,2,29,10,20,0,0,0,19.33656917,9,0,0,0,0
77.75,Spoon ,29.35553607,1,5.118243724,56,121,0,0,0,19,29.5,1,1,1,1
81.5,Spoon ,27.05857059,4.8,6.753425607,44.98234475,27.64100146,0,0,0,5,9,0,0,0,0
93.5,Spoon ,28.56731938,8,1,40,4,0,0,0,10.55605166,9,0,0,0,0
64.5,Fork ,30.46168342,3,7,72,32,0,0,0,26,9,0,0,0,0
98.75,Spoon ,28,0.2,5,41,28.2,0,0,0,17.54684904,9,1,1,1,1
107,Spoon ,28,3.6,3,79,14,0,0,2,0,6,1,0,1,1
96.5,Spoon ,31,2.5,5.758676432,60,63,0,0,0,20,9,0,0,0,0
64.5,Fork ,33,1.9,5,41,105,0,0,0,30,9,0,0,0,0
90,Spoon ,35,1.1,5.125260729,32.59106114,0.1,0,0,0,57,9,0,0,0,0
73,Spoon ,28,4.2,3.007247182,29.25729896,1.04,0,0,0,18.33041943,9,1,1,1,1
74,Spoon ,30,3.428011194,4.035213136,47.03331634,33.74610909,0,0,0,18.46041307,9,1,1,1,1
79.5,Spoon ,30,2.89,4,45,1.1,1,2,2,0,9,1,1,1,1
81,Spoon ,28,3.029214343,4.484749193,33.12137613,22.15128776,0,0,0,16,9,1,1,1,1
90.75,Fork ,30,4,6,72,120,0,0,0,17,9,1,1,1,1
91,Fork ,28.56550496,4.04,8,79,72,0,0,0,11,9,1,1,1,1
83.25,Spoon ,27.60844588,2,11,59,137,0,0,0,14,7.7,0,0,0,0
83.25,Fork ,28,2.777135792,7.195665162,62.55633361,82.90932703,0,0,0,3,8.9,0,0,0,0
99.5,Fork ,28,2.5,4,60,36.4,0,0,2,19,9,0,0,0,0
82.5,Fork ,28,2.6,5,48,73.6,0,0,0,12.97593193,9,1,1,1,1
86.75,Fork ,28,2.3,9,59,6,0,0,0,13,9,1,1,1,1
84.5,Spoon ,34,4.153368688,4.230038013,43.11431953,22.83128639,0,0,0,23.98150574,9,1,1,1,1
87.5,Spoon ,29,2.929653161,3.63312754,39.95401676,25.35481043,0,0,0,15.55710882,9,1,1,1,1
99.5,Fork ,30,6.8,5,67,143,0,0,0,7,9,1,0,0,1
87.25,Spoon ,28,2.960975684,3.051934614,13,15.6,0,0,0,8.114487426,9,1,1,1,1
85,Spoon ,28.43012093,4,1,12,17,0,0,0,13,9,1,1,1,1
98.5,Spoon ,24,3.191836153,7.236829675,52.66310726,57.37731063,0,0,0,11,9,1,1,1,1
71,Spoon ,35,2.3,3.92043395,43.10099808,24.89574407,0,0,0,29,9,1,1,1,1
90.25,Spoon ,29,1,3,55,30,0,0,0,16.45630415,9,1,1,1,1
83.25,Spoon ,27.63587931,3.336120255,11.35752442,1,30.98049383,0,0,0,8,9,1,0,1,1
61.5,Spoon ,28,2.1,5,31,6,0,0,0,13,9,1,1,1,1
92.5,Fork ,28,3.394547951,8,50,100,0,0,0,8,9,0,0,0,0
86.5,Fork ,26,4.6,10,67,58.5,0,0,0,21,9,1,1,1,1
78.25,Spoon ,28,2.706622866,3.443086538,40.09098739,22.86924534,0,0,0,18.56324616,9,1,1,1,1
109,Spoon ,28,2.587930409,7.135843813,62.44373671,82.22255354,0,0,0,0,9,1,1,1,1
86.25,Spoon ,28,2,3.354600905,48,2,0,0,0,36,9,1,1,1,1
92.75,Spoon ,30.87221536,2.7,1,9,0.2,1,1,5,30,9,1,1,1,1
81.5,Spoon ,28,3.217992848,3.93740719,40.21141982,19.96993372,0,0,0,5,9,0,0,0,0
74.25,Fork ,28.20243397,3.279384577,6.220523894,62.39435483,75.3447615,0,0,0,7.881279173,9,1,1,1,1
81.5,Fork ,28,2.871715463,6.655117045,66.06191725,77.31350779,0,0,0,20.60194787,9,1,1,1,1
83.25,Fork ,27,3.498727328,7.560867017,63.31853127,71.59355213,0,0,0,11.32568047,9,1,1,1,1
87.25,Spoon ,28,0.9,3.5,48,21,0,0,0,12,9,1,1,1,1
117,Spoon ,28,3.353681125,5.135507142,57.07543618,76.75843481,0,0,0,0,9,1,1,1,1
93.5,Spoon ,28,3.098654694,4.457540273,44.15182265,25.06304879,0,0,0,15.74599705,9,1,1,1,1
84.25,Fork ,28,2.1,10,87.8,82.77433134,0,0,0,17,9,1,1,1,1
83.5,Spoon ,28,1,1,28,2.8,0,0,0,29,9,1,0,0,1
94.25,Spoon ,28.65486335,8.3,0.5,22.41,16.28744702,0,0,0,15,9,0,0,0,0
79,Spoon ,27.14308665,3.2,7,54,3.26,0,0,0,11,9,0,0,0,0
83,Fork ,30.70248529,4.64,3.5,36,54.25,0,0,0,0,9,1,1,1,1
89.75,Spoon ,28,8,2.5,35,30,0,0,0,20,9,1,1,1,1
89.75,Spoon ,28,8,2.5,35,30,0,0,0,20,18.7,1,1,1,1
73.75,Spoon ,28,1.8,10,54.7,194.1,0,0,0,15,9,1,1,1,1
90,Spoon ,28,6.3,5,33,100,0,0,0,11.7826516,9,1,1,1,1
80.25,Spoon ,25,3.030628426,4.139924031,36.64924452,19.22284723,0,0,0,13,9,1,1,1,1
88.25,Fork ,28,3,4,62,18,0,0,0,11,9.5,0,0,0,0
100.5,Fork ,29.11909249,4.5,4.6,68.1,47,0,0,0,16,9,0,0,0,0
87,Spoon ,27,4.2,1,30.74035377,0.9,0,0,0,12.47056424,9,1,1,1,1
86.75,Spoon ,28.87950563,3.789407965,3.154297756,34.73266727,12.49899828,0,0,0,25,9,1,1,1,1
91,Spoon ,30.26563351,6.4,6.988140919,41.77772034,38.55451154,0,0,0,20,30.9,0,0,0,0
90.5,Spoon ,28,2.4,5,69,8.6,0,0,0,3,9,0,0,0,0
93,Fork ,29,3.45,5,76,88,0,0,0,11,9,0,0,0,0
86,Fork ,28,1.2,9,84.9,146,0,0,1,11,9,1,1,1,1
54.5,Spoon ,30,1.69,7.833123667,42.85875334,44.94205789,0,0,0,19.86073309,9,1,1,1,1
54.5,Spoon ,30,3.751910475,11.8149054,51.77966684,47.45240486,0,0,0,0,9,1,1,1,1
92.75,Fork ,28.52343247,2.7,5,65,52,0,0,0,12.52417702,9,1,1,1,1
77.25,Fork ,30,3.8,6,71,196.5,0,0,0,12,9,1,1,1,1
84.5,Spoon ,28.11587643,3.354637257,3.845135818,44.3835941,24.7101905,0,0,0,0,4.72,0,0,0,0
74.75,Spoon ,28,2.5,3.5,31.3,10,0,0,0,28,31.6,1,1,1,1
85.75,Spoon ,27,4,5,70,10.5,0,0,0,17,9,1,0,1,1
87.75,Fork ,30.6694093,6.4,6.5,75,16,0,0,0,30,9,1,1,1,1
94.75,Fork ,27,3.07,5.435514477,54.95884335,32,0,0,0,8,9,1,1,1,1
74.5,Fork ,29,3.124560216,6.782533468,64.8038392,73.79908209,0,0,0,16.2247143,9,1,1,1,1
89.25,Fork ,29.11298781,3.150998631,7.169793071,65.22113157,81.35057199,0,0,0,19,9,1,1,1,1
87.75,Spoon ,30,3.621094276,6.41239958,54.05652373,49.04246284,0,0,0,0,14.18,1,1,1,1
79.25,Fork ,27,3.235855119,6.619894494,61.77723382,71.21566718,0,0,0,6,9,1,1,1,1
87.5,Spoon ,28.07987703,3.3,1,51,12,0,0,0,12,16.8,1,1,1,1
91.25,Spoon ,24,3.5,4,73.5,121,0,0,0,13,14.7,1,0,1,1
47.75,Spoon ,28,2.9,3.5,25,17.8,0,0,0,20,28.5,1,1,1,1
85.25,Fork ,28,3.064992587,7.546567648,62.66766778,82.16317797,0,0,0,0,3.4,1,1,1,1
82.5,Spoon ,28.53983701,3.9,5,62,41.7,0,0,4,16,9,0,0,0,0
116.5,Fork ,28,3.347231728,6.990552879,58.71771971,69.92446644,0,0,0,0,9,1,1,1,1
76.25,Fork ,32,5.9,4,40,25.1,0,0,0,0,40,1,1,1,1
79.75,Fork ,28,3.247886198,6.456536929,63.90733124,82.02343652,0,0,0,0,32.58,1,1,1,1
112.5,Spoon ,33,3.146938239,7.270228293,59.97736247,92.46464448,0,0,0,0,9,1,1,1,1
81,Spoon ,28,3.322305653,3.364967132,39.29767949,17.62671195,0,0,0,0,5.39,0,0,0,0
84.5,Fork ,60,3.4,4,42,117.3,0,0,0,0,6.1,1,1,1,1
87.5,Fork ,30,4,6,69,25,0,0,0,7,4,1,1,1,1
86.75,Fork ,28,4,4,69,71,0,0,0,8,4.6,0,0,0,0
90.75,Spoon ,28,10.3,2,79,6,0,0,0,11,10,0,0,0,0
93.5,Fork ,28,5.3,4.3,33,25.3,0,1,1,0,6.8,1,1,1,1
91.5,Spoon ,29.28920014,2.3,4,49,52,0,0,0,23,24.9,1,1,1,1
88.25,Fork ,26,3.174595732,8.141135526,60.51997429,74.15545418,0,0,0,0,9,0,0,0,0
87,Fork ,28.58833179,2.4,6,71,6,0,0,0,17,16.2,1,0,0,1
95,Spoon ,28,2,4.74925,59,6,1,1,4,16,9,1,0,0,1
77.5,Fork ,28,3.9,5,70,36,0,0,0,0,27.6,1,1,1,1
88.75,Spoon ,28,6.91,5,41,33.31,0,0,0,20,36.6,1,1,1,1
95,Spoon ,28.12651707,4.5,2,60,5,0,0,0,14,11.8,0,0,0,0
80.25,Fork ,27.86380888,1.1,6.492423661,56,83,0,0,0,10,21,1,1,1,1
75.25,Spoon ,45,2.8,2.912349862,34,0.2,0,0,0,32,34.6,1,1,1,1
81.5,Fork ,31.20186794,2.8,5,57,54,0,0,0,25,16.3,1,1,1,1
106.25,Fork ,28,3.397095413,6.196254945,63.08743166,74.06667701,0,0,0,0,9,1,1,1,1
72,Fork ,28,3.3,6,32,75,1,1,1,13,12.88,1,0,1,1
71.5,Spoon ,30.58794775,2.5,4.6,13.9,8.6,0,0,0,32,47.7,1,1,1,1
82.5,Spoon ,27.96542944,3.246583099,3.76271535,39.91703944,20.7893555,0,0,0,0,4.13,1,0,1,1
81.75,Spoon ,28.30485873,2.7,7,62,35,0,0,0,14,9.92,1,1,1,1
89.25,Fork ,23,3.506544127,12.34216697,61.91026293,67.49845154,0,0,0,27,15,1,1,1,1
101,Spoon ,28,3.934416696,8.613732032,56.95434651,60.71795748,0,0,0,0,9,1,1,1,1
94.5,Spoon ,30,3.883592826,4.257095157,50.35101014,37.80297955,0,0,0,13,14.2,1,1,1,1
79.25,Spoon ,30,1.4,3,71,25,0,0,0,0,18,0,0,0,0
78.75,Spoon ,28,0.3,4.787198899,39.07938912,23.65324413,0,1,1,40,29.95,1,1,1,1
84,Spoon ,29.38030557,3.528107684,3.209982998,42.19638723,19.35299926,0,0,0,27,18.7,1,1,1,1
86,Fork ,28,1.7,4,68,28.6,0,0,0,14,6.7,1,1,1,1
70.25,Spoon ,45,4.028588023,7.232022747,56.10389379,64.27322105,0,0,0,0,34.47,1,1,1,1
77.5,Fork ,27.81728731,3.2,6,47,116,0,0,0,13,17.4,1,1,1,1
88.25,Fork ,29,3.3,8,54,63.5,0,0,0,7,3.8,0,0,0,0
88.5,Fork ,28,3.016123028,5.8730217,58.50982064,57.26129508,0,0,0,0,18.72,0,0,0,0
77.75,Spoon ,30,2.3,2.969026282,25,0.1,0,0,0,0,18.3,1,1,1,1
81.5,Spoon ,30.04105212,2,4,49,41,0,0,0,28,29,1,0,1,1
87.75,Spoon ,28,2.927473507,4.531505116,39.65841261,31.54980411,0,0,0,6,7,1,0,1,1
82.5,Spoon ,23,1.9,4,65,21,0,0,0,0,9.89,1,0,1,1
83,Spoon ,29,3,9,53,7.1,0,0,0,11,5.8,0,0,0,0
74.75,Spoon ,32.5242091,6.3,4,71,10.37,0,0,0,0,7,1,1,1,1
76,Spoon ,28.74743108,3.233617482,2.881871809,38.72598189,15.51542688,0,0,0,26,9,1,1,1,1
80.75,Spoon ,28,1,2,47,9,0,0,0,0,13.89,1,1,1,1
89.5,Spoon ,28,3,3,57,10,1,1,1,0,6.8,1,1,1,1
85.25,Fork ,27.80122712,3.8,9.5,77,110.5,0,0,0,15,27.3,1,1,1,1
92,Fork ,29.72326653,6.1,6.413501657,57.67782389,52.59931562,0,0,0,17,30.4,1,1,1,1
92.25,Fork ,29.04659435,2.953804972,6.953547523,64.38149515,80.23082476,0,0,0,20,9,1,1,1,1
70,Spoon ,26,3.9,3,34,38,0,0,0,0,16.7,1,0,1,1
82,Spoon ,28.42182465,3,2,45,8.3,0,0,0,18,15.7,1,1,1,1
94.25,Fork ,27,3.183513531,6.763815736,62.52193373,79.28740768,0,0,0,0,13.4,0,0,0,0
84.5,Fork ,28,5.55,8,51,73,0,0,0,8,9.9,1,1,1,1
92,Spoon ,28,3.235871954,3.448979644,42.09567291,17.91604016,0,0,0,0,9,1,1,1,1
94.5,Spoon ,30.74730826,3,3,80,102,0,0,0,37,33.2,0,0,0,0
91.25,Spoon ,30,3.931855216,9.856342897,21,46,0,0,0,9,24.2,0,0,0,0
83.75,Fork ,27.86669105,2.5,4,60,107.8,0,0,0,5,8.8,1,1,1,1
80.75,Fork ,28.28758946,3.262328822,7.20297492,64.17578443,78.65943258,0,0,0,0,15,1,1,1,1
80.75,Spoon ,28,1.5,4.786931468,23,22,0,0,0,22,16.3,1,1,1,1
88.5,Spoon ,28.01537669,3.555242934,3.970424945,41.11363261,17.68907918,0,0,0,8,4.9,1,1,1,1
84,Fork ,28,2.4,5.5,71,104,0,0,0,7,12.2,1,1,1,1
111,Spoon ,28,3.479526331,6.95829964,57.22280804,69.98185033,0,0,0,0,9,1,1,1,1
99.5,Fork ,27.90786831,2.965502515,5.928517007,60.56485576,87.55604183,0,0,0,0,9,1,1,1,1
83.5,Spoon ,23,2,15,60,48,0,0,0,0,2.6,0,0,0,0
88.75,Fork ,35,2.5,9,50,159,0,0,0,25,25.8,0,0,0,0
76.25,Fork ,32,4,23,61,148,0,0,0,60,30,0,0,0,0
86.5,Spoon ,27.99399679,3.27,3.339356564,37.39974386,18.13853766,0,0,0,0,5.9,0,0,0,0
90.5,Fork ,26.95008279,2.2,61,54,15.25,0,0,0,0,4.8,0,0,0,0
109.5,Fork ,28.3611128,3.231767769,6.543015437,59.9946414,82.1924236,0,0,0,0,9,1,1,1,1
109,Spoon ,28,2.813946218,6.958815882,58.72045622,80.60752658,0,0,0,0,9,1,1,1,1
89.25,Fork ,28,3.5,5.5,55,51.4,0,0,0,0,30,1,1,1,1
